"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","Residence State","Residence State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"65-74 years","65-74","New Mexico","35","2024","2024","Female","F",233,131526,177.2,154.4,199.9
,"65-74 years","65-74","New Mexico","35","2024","2024","Male","M",515,115911,444.3,405.9,482.7
,"65-74 years","65-74","New Mexico","35","2025 (provisional)","2025","Female","F",205,131526,155.9,134.5,177.2
,"65-74 years","65-74","New Mexico","35","2025 (provisional)","2025","Male","M",505,115911,435.7,397.7,473.7
,"65-74 years","65-74","New York","36","2021","2021","Female","F",1884,1086347,173.4,165.6,181.3
,"65-74 years","65-74","New York","36","2021","2021","Male","M",3562,951370,374.4,362.1,386.7
,"65-74 years","65-74","New York","36","2022","2022","Female","F",1772,1081408,163.9,156.2,171.5
,"65-74 years","65-74","New York","36","2022","2022","Male","M",3544,947424,374.1,361.8,386.4
,"65-74 years","65-74","New York","36","2023","2023","Female","F",1691,1105291,153.0,145.7,160.3
,"65-74 years","65-74","New York","36","2023","2023","Male","M",3447,972803,354.3,342.5,366.2
,"65-74 years","65-74","New York","36","2024","2024","Female","F",1658,1128009,147.0,139.9,154.1
,"65-74 years","65-74","New York","36","2024","2024","Male","M",3399,996578,341.1,329.6,352.5
,"65-74 years","65-74","New York","36","2025 (provisional)","2025","Female","F",1656,1128009,146.8,139.7,153.9
,"65-74 years","65-74","New York","36","2025 (provisional)","2025","Male","M",3386,996578,339.8,328.3,351.2
,"65-74 years","65-74","North Carolina","37","2021","2021","Female","F",857,592885,144.5,134.9,154.2
,"65-74 years","65-74","North Carolina","37","2021","2021","Male","M",1893,508262,372.4,355.7,389.2
,"65-74 years","65-74","North Carolina","37","2022","2022","Female","F",921,596222,154.5,144.5,164.4
,"65-74 years","65-74","North Carolina","37","2022","2022","Male","M",1861,510356,364.6,348.1,381.2
,"65-74 years","65-74","North Carolina","37","2023","2023","Female","F",842,610508,137.9,128.6,147.2
,"65-74 years","65-74","North Carolina","37","2023","2023","Male","M",1810,522951,346.1,330.2,362.1
,"65-74 years","65-74","North Carolina","37","2024","2024","Female","F",871,624601,139.4,130.2,148.7
,"65-74 years","65-74","North Carolina","37","2024","2024","Male","M",1753,534882,327.7,312.4,343.1
,"65-74 years","65-74","North Carolina","37","2025 (provisional)","2025","Female","F",879,624601,140.7,131.4,150.0
,"65-74 years","65-74","North Carolina","37","2025 (provisional)","2025","Male","M",1782,534882,333.2,317.7,348.6
,"65-74 years","65-74","North Dakota","38","2021","2021","Female","F",43,36518,117.8,85.2,158.6
,"65-74 years","65-74","North Dakota","38","2021","2021","Male","M",110,37124,296.3,240.9,351.7
,"65-74 years","65-74","North Dakota","38","2022","2022","Female","F",55,37174,148.0,111.5,192.6
,"65-74 years","65-74","North Dakota","38","2022","2022","Male","M",115,37706,305.0,249.2,360.7
,"65-74 years","65-74","North Dakota","38","2023","2023","Female","F",45,38530,116.8,85.2,156.3
,"65-74 years","65-74","North Dakota","38","2023","2023","Male","M",112,38995,287.2,234.0,340.4
,"65-74 years","65-74","North Dakota","38","2024","2024","Female","F",41,39650,103.4,74.2,140.3
,"65-74 years","65-74","North Dakota","38","2024","2024","Male","M",105,39856,263.4,213.1,313.8
,"65-74 years","65-74","North Dakota","38","2025 (provisional)","2025","Female","F",40,39650,100.9,72.1,137.4
,"65-74 years","65-74","North Dakota","38","2025 (provisional)","2025","Male","M",118,39856,296.1,242.6,349.5
,"65-74 years","65-74","Ohio","39","2021","2021","Female","F",1176,673900,174.5,164.5,184.5
,"65-74 years","65-74","Ohio","39","2021","2021","Male","M",2496,604392,413.0,396.8,429.2
,"65-74 years","65-74","Ohio","39","2022","2022","Female","F",1190,676354,175.9,165.9,185.9
,"65-74 years","65-74","Ohio","39","2022","2022","Male","M",2458,605151,406.2,390.1,422.2
,"65-74 years","65-74","Ohio","39","2023","2023","Female","F",1033,693197,149.0,139.9,158.1
,"65-74 years","65-74","Ohio","39","2023","2023","Male","M",2278,620622,367.1,352.0,382.1
,"65-74 years","65-74","Ohio","39","2024","2024","Female","F",1076,704364,152.8,143.6,161.9
,"65-74 years","65-74","Ohio","39","2024","2024","Male","M",2207,630701,349.9,335.3,364.5
,"65-74 years","65-74","Ohio","39","2025 (provisional)","2025","Female","F",1019,704364,144.7,135.8,153.6
,"65-74 years","65-74","Ohio","39","2025 (provisional)","2025","Male","M",2223,630701,352.5,337.8,367.1
,"65-74 years","65-74","Oklahoma","40","2021","2021","Female","F",424,205074,206.8,187.1,226.4
,"65-74 years","65-74","Oklahoma","40","2021","2021","Male","M",745,183358,406.3,377.1,435.5
,"65-74 years","65-74","Oklahoma","40","2022","2022","Female","F",441,205438,214.7,194.6,234.7
,"65-74 years","65-74","Oklahoma","40","2022","2022","Male","M",765,183070,417.9,388.3,447.5
,"65-74 years","65-74","Oklahoma","40","2023","2023","Female","F",413,210531,196.2,177.3,215.1
,"65-74 years","65-74","Oklahoma","40","2023","2023","Male","M",756,187308,403.6,374.8,432.4
,"65-74 years","65-74","Oklahoma","40","2024","2024","Female","F",454,214343,211.8,192.3,231.3
,"65-74 years","65-74","Oklahoma","40","2024","2024","Male","M",875,190859,458.5,428.1,488.8
,"65-74 years","65-74","Oklahoma","40","2025 (provisional)","2025","Female","F",562,214343,262.2,240.5,283.9
,"65-74 years","65-74","Oklahoma","40","2025 (provisional)","2025","Male","M",946,190859,495.7,464.1,527.2
,"65-74 years","65-74","Oregon","41","2021","2021","Female","F",256,256792,99.7,87.5,111.9
,"65-74 years","65-74","Oregon","41","2021","2021","Male","M",632,232845,271.4,250.3,292.6
,"65-74 years","65-74","Oregon","41","2022","2022","Female","F",231,255212,90.5,78.8,102.2
,"65-74 years","65-74","Oregon","41","2022","2022","Male","M",607,230757,263.0,242.1,284.0
,"65-74 years","65-74","Oregon","41","2023","2023","Female","F",202,258759,78.1,67.3,88.8
,"65-74 years","65-74","Oregon","41","2023","2023","Male","M",577,232183,248.5,228.2,268.8
,"65-74 years","65-74","Oregon","41","2024","2024","Female","F",179,260331,68.8,58.7,78.8
,"65-74 years","65-74","Oregon","41","2024","2024","Male","M",572,232298,246.2,226.1,266.4
,"65-74 years","65-74","Oregon","41","2025 (provisional)","2025","Female","F",225,260331,86.4,75.1,97.7
,"65-74 years","65-74","Oregon","41","2025 (provisional)","2025","Male","M",525,232298,226.0,206.7,245.3
,"65-74 years","65-74","Pennsylvania","42","2021","2021","Female","F",1198,769163,155.8,146.9,164.6
,"65-74 years","65-74","Pennsylvania","42","2021","2021","Male","M",2466,696013,354.3,340.3,368.3
,"65-74 years","65-74","Pennsylvania","42","2022","2022","Female","F",1158,771128,150.2,141.5,158.8
,"65-74 years","65-74","Pennsylvania","42","2022","2022","Male","M",2435,697917,348.9,335.0,362.8
,"65-74 years","65-74","Pennsylvania","42","2023","2023","Female","F",1003,791491,126.7,118.9,134.6
,"65-74 years","65-74","Pennsylvania","42","2023","2023","Male","M",2260,715875,315.7,302.7,328.7
,"65-74 years","65-74","Pennsylvania","42","2024","2024","Female","F",976,805847,121.1,113.5,128.7
,"65-74 years","65-74","Pennsylvania","42","2024","2024","Male","M",2233,730248,305.8,293.1,318.5
,"65-74 years","65-74","Pennsylvania","42","2025 (provisional)","2025","Female","F",1069,805847,132.7,124.7,140.6
,"65-74 years","65-74","Pennsylvania","42","2025 (provisional)","2025","Male","M",2376,730248,325.4,312.3,338.5
,"65-74 years","65-74","Rhode Island","44","2021","2021","Female","F",76,62542,121.5,95.7,152.1
,"65-74 years","65-74","Rhode Island","44","2021","2021","Male","M",183,55831,327.8,280.3,375.3
,"65-74 years","65-74","Rhode Island","44","2022","2022","Female","F",92,63155,145.7,117.4,178.7
,"65-74 years","65-74","Rhode Island","44","2022","2022","Male","M",202,56308,358.7,309.3,408.2
,"65-74 years","65-74","Rhode Island","44","2023","2023","Female","F",84,65236,128.8,102.7,159.4
,"65-74 years","65-74","Rhode Island","44","2023","2023","Male","M",199,58122,342.4,294.8,390.0
,"65-74 years","65-74","Rhode Island","44","2024","2024","Female","F",83,67114,123.7,98.5,153.3
,"65-74 years","65-74","Rhode Island","44","2024","2024","Male","M",188,59447,316.2,271.0,361.5
,"65-74 years","65-74","Rhode Island","44","2025 (provisional)","2025","Female","F",84,67114,125.2,99.8,155.0
,"65-74 years","65-74","Rhode Island","44","2025 (provisional)","2025","Male","M",189,59447,317.9,272.6,363.3
,"65-74 years","65-74","South Carolina","45","2021","2021","Female","F",487,323427,150.6,137.2,163.9
,"65-74 years","65-74","South Carolina","45","2021","2021","Male","M",1009,277469,363.6,341.2,386.1
,"65-74 years","65-74","South Carolina","45","2022","2022","Female","F",461,326180,141.3,128.4,154.2
,"65-74 years","65-74","South Carolina","45","2022","2022","Male","M",942,278466,338.3,316.7,359.9
,"65-74 years","65-74","South Carolina","45","2023","2023","Female","F",467,334895,139.4,126.8,152.1
,"65-74 years","65-74","South Carolina","45","2023","2023","Male","M",972,284913,341.2,319.7,362.6
,"65-74 years","65-74","South Carolina","45","2024","2024","Female","F",476,343340,138.6,126.2,151.1
,"65-74 years","65-74","South Carolina","45","2024","2024","Male","M",995,291736,341.1,319.9,362.3
,"65-74 years","65-74","South Carolina","45","2025 (provisional)","2025","Female","F",447,343340,130.2,118.1,142.3
,"65-74 years","65-74","South Carolina","45","2025 (provisional)","2025","Male","M",1007,291736,345.2,323.9,366.5
,"65-74 years","65-74","South Dakota","46","2021","2021","Female","F",52,48519,107.2,80.0,140.5
,"65-74 years","65-74","South Dakota","46","2021","2021","Male","M",189,49170,384.4,329.6,439.2
,"65-74 years","65-74","South Dakota","46","2022","2022","Female","F",72,49663,145.0,113.4,182.6
,"65-74 years","65-74","South Dakota","46","2022","2022","Male","M",188,50217,374.4,320.9,427.9
,"65-74 years","65-74","South Dakota","46","2023","2023","Female","F",78,51508,151.4,119.7,189.0
,"65-74 years","65-74","South Dakota","46","2023","2023","Male","M",181,51956,348.4,297.6,399.1
,"65-74 years","65-74","South Dakota","46","2024","2024","Female","F",64,52778,121.3,93.4,154.8
,"65-74 years","65-74","South Dakota","46","2024","2024","Male","M",174,52962,328.5,279.7,377.4
,"65-74 years","65-74","South Dakota","46","2025 (provisional)","2025","Female","F",81,52778,153.5,121.9,190.8
,"65-74 years","65-74","South Dakota","46","2025 (provisional)","2025","Male","M",199,52962,375.7,323.5,427.9
,"65-74 years","65-74","Tennessee","47","2021","2021","Female","F",919,388462,236.6,221.3,251.9
,"65-74 years","65-74","Tennessee","47","2021","2021","Male","M",1790,339806,526.8,502.4,551.2
,"65-74 years","65-74","Tennessee","47","2022","2022","Female","F",851,389858,218.3,203.6,233.0
,"65-74 years","65-74","Tennessee","47","2022","2022","Male","M",1793,339666,527.9,503.4,552.3
,"65-74 years","65-74","Tennessee","47","2023","2023","Female","F",828,396746,208.7,194.5,222.9
,"65-74 years","65-74","Tennessee","47","2023","2023","Male","M",1636,345749,473.2,450.2,496.1
,"65-74 years","65-74","Tennessee","47","2024","2024","Female","F",853,404337,211.0,196.8,225.1
,"65-74 years","65-74","Tennessee","47","2024","2024","Male","M",1704,351850,484.3,461.3,507.3
,"65-74 years","65-74","Tennessee","47","2025 (provisional)","2025","Female","F",828,404337,204.8,190.8,218.7
,"65-74 years","65-74","Tennessee","47","2025 (provisional)","2025","Male","M",1683,351850,478.3,455.5,501.2
,"65-74 years","65-74","Texas","48","2021","2021","Female","F",2246,1275060,176.1,168.9,183.4
,"65-74 years","65-74","Texas","48","2021","2021","Male","M",4607,1133513,406.4,394.7,418.2
,"65-74 years","65-74","Texas","48","2022","2022","Female","F",2108,1293289,163.0,156.0,170.0
,"65-74 years","65-74","Texas","48","2022","2022","Male","M",4407,1145201,384.8,373.5,396.2
,"65-74 years","65-74","Texas","48","2023","2023","Female","F",1970,1343251,146.7,140.2,153.1
,"65-74 years","65-74","Texas","48","2023","2023","Male","M",4047,1190789,339.9,329.4,350.3
,"65-74 years","65-74","Texas","48","2024","2024","Female","F",1944,1385442,140.3,134.1,146.6
,"65-74 years","65-74","Texas","48","2024","2024","Male","M",4232,1230334,344.0,333.6,354.3
,"65-74 years","65-74","Texas","48","2025 (provisional)","2025","Female","F",1953,1385442,141.0,134.7,147.2
,"65-74 years","65-74","Texas","48","2025 (provisional)","2025","Male","M",4080,1230334,331.6,321.4,341.8
,"65-74 years","65-74","Utah","49","2021","2021","Female","F",108,124596,86.7,70.3,103.0
,"65-74 years","65-74","Utah","49","2021","2021","Male","M",248,117771,210.6,184.4,236.8
,"65-74 years","65-74","Utah","49","2022","2022","Female","F",98,126546,77.4,62.9,94.4
,"65-74 years","65-74","Utah","49","2022","2022","Male","M",273,119330,228.8,201.6,255.9
,"65-74 years","65-74","Utah","49","2023","2023","Female","F",111,130603,85.0,69.2,100.8
,"65-74 years","65-74","Utah","49","2023","2023","Male","M",270,123104,219.3,193.2,245.5
,"65-74 years","65-74","Utah","49","2024","2024","Female","F",118,134508,87.7,71.9,103.6
,"65-74 years","65-74","Utah","49","2024","2024","Male","M",284,127042,223.5,197.5,249.5
,"65-74 years","65-74","Utah","49","2025 (provisional)","2025","Female","F",108,134508,80.3,65.1,95.4
,"65-74 years","65-74","Utah","49","2025 (provisional)","2025","Male","M",270,127042,212.5,187.2,237.9
,"65-74 years","65-74","Vermont","50","2021","2021","Female","F",95,42335,224.4,181.6,274.3
,"65-74 years","65-74","Vermont","50","2021","2021","Male","M",164,40205,407.9,345.5,470.3
,"65-74 years","65-74","Vermont","50","2022","2022","Female","F",59,42880,137.6,104.7,177.5
,"65-74 years","65-74","Vermont","50","2022","2022","Male","M",144,40602,354.7,296.7,412.6
,"65-74 years","65-74","Vermont","50","2023","2023","Female","F",37,43928,84.2,59.3,116.1
,"65-74 years","65-74","Vermont","50","2023","2023","Male","M",134,41613,322.0,267.5,376.5
,"65-74 years","65-74","Vermont","50","2024","2024","Female","F",43,44579,96.5,69.8,129.9
,"65-74 years","65-74","Vermont","50","2024","2024","Male","M",127,42099,301.7,249.2,354.1
,"65-74 years","65-74","Vermont","50","2025 (provisional)","2025","Female","F",54,44579,121.1,91.0,158.1
,"65-74 years","65-74","Vermont","50","2025 (provisional)","2025","Male","M",125,42099,296.9,244.9,349.0
,"65-74 years","65-74","Virginia","51","2021","2021","Female","F",635,453828,139.9,129.0,150.8
,"65-74 years","65-74","Virginia","51","2021","2021","Male","M",1283,399470,321.2,303.6,338.8
,"65-74 years","65-74","Virginia","51","2022","2022","Female","F",649,456376,142.2,131.3,153.1
,"65-74 years","65-74","Virginia","51","2022","2022","Male","M",1320,401713,328.6,310.9,346.3
,"65-74 years","65-74","Virginia","51","2023","2023","Female","F",590,466687,126.4,116.2,136.6
,"65-74 years","65-74","Virginia","51","2023","2023","Male","M",1218,410182,296.9,280.3,313.6
,"65-74 years","65-74","Virginia","51","2024","2024","Female","F",622,476099,130.6,120.4,140.9
,"65-74 years","65-74","Virginia","51","2024","2024","Male","M",1227,418062,293.5,277.1,309.9
,"65-74 years","65-74","Virginia","51","2025 (provisional)","2025","Female","F",611,476099,128.3,118.2,138.5
,"65-74 years","65-74","Virginia","51","2025 (provisional)","2025","Male","M",1308,418062,312.9,295.9,329.8
,"65-74 years","65-74","Washington","53","2021","2021","Female","F",526,409388,128.5,117.5,139.5
,"65-74 years","65-74","Washington","53","2021","2021","Male","M",1277,373143,342.2,323.5,361.0
,"65-74 years","65-74","Washington","53","2022","2022","Female","F",519,410792,126.3,115.5,137.2
,"65-74 years","65-74","Washington","53","2022","2022","Male","M",1266,373790,338.7,320.0,357.3
,"65-74 years","65-74","Washington","53","2023","2023","Female","F",439,419071,104.8,95.0,114.6
,"65-74 years","65-74","Washington","53","2023","2023","Male","M",1069,381370,280.3,263.5,297.1
,"65-74 years","65-74","Washington","53","2024","2024","Female","F",481,425886,112.9,102.8,123.0
,"65-74 years","65-74","Washington","53","2024","2024","Male","M",1110,387173,286.7,269.8,303.6
,"65-74 years","65-74","Washington","53","2025 (provisional)","2025","Female","F",459,425886,107.8,97.9,117.6
,"65-74 years","65-74","Washington","53","2025 (provisional)","2025","Male","M",1151,387173,297.3,280.1,314.5
,"65-74 years","65-74","West Virginia","54","2021","2021","Female","F",276,117590,234.7,207.0,262.4
,"65-74 years","65-74","West Virginia","54","2021","2021","Male","M",570,108477,525.5,482.3,568.6
,"65-74 years","65-74","West Virginia","54","2022","2022","Female","F",289,116385,248.3,219.7,276.9
,"65-74 years","65-74","West Virginia","54","2022","2022","Male","M",504,106571,472.9,431.6,514.2
,"65-74 years","65-74","West Virginia","54","2023","2023","Female","F",239,117108,204.1,178.2,230.0
,"65-74 years","65-74","West Virginia","54","2023","2023","Male","M",510,106991,476.7,435.3,518.0
,"65-74 years","65-74","West Virginia","54","2024","2024","Female","F",229,116864,196.0,170.6,221.3
,"65-74 years","65-74","West Virginia","54","2024","2024","Male","M",448,107083,418.4,379.6,457.1
,"65-74 years","65-74","West Virginia","54","2025 (provisional)","2025","Female","F",237,116864,202.8,177.0,228.6
,"65-74 years","65-74","West Virginia","54","2025 (provisional)","2025","Male","M",544,107083,508.0,465.3,550.7
,"65-74 years","65-74","Wisconsin","55","2021","2021","Female","F",470,331156,141.9,129.1,154.8
,"65-74 years","65-74","Wisconsin","55","2021","2021","Male","M",1090,317989,342.8,322.4,363.1
,"65-74 years","65-74","Wisconsin","55","2022","2022","Female","F",433,336081,128.8,116.7,141.0
,"65-74 years","65-74","Wisconsin","55","2022","2022","Male","M",1099,322545,340.7,320.6,360.9
,"65-74 years","65-74","Wisconsin","55","2023","2023","Female","F",402,347307,115.7,104.4,127.1
